,tmax,tmin,rain,tmax_tomorrow
1980-11-19,66.0,43.0,0.0,67.0
1980-11-20,67.0,40.0,0.0,58.0
1980-11-21,58.0,41.0,0.05,63.0
1980-11-22,63.0,54.0,0.08,60.0
1980-11-23,60.0,50.0,0.0,67.0
1980-11-24,67.0,44.0,0.0,66.0
1980-11-25,66.0,38.0,0.0,70.0
1980-11-26,70.0,45.0,0.0,63.0
1980-11-27,63.0,40.0,0.0,64.0
1980-11-28,64.0,40.0,0.0,58.0
1980-11-29,58.0,48.0,0.0,60.0
1980-11-30,60.0,47.0,0.02,58.0
1980-12-01,58.0,44.0,0.0,60.0
1980-12-02,60.0,54.0,0.0,60.0
1980-12-03,60.0,55.0,0.79,59.0
1980-12-04,59.0,46.0,0.16,55.0
1980-12-05,55.0,43.0,0.0,55.0
1980-12-06,55.0,40.0,0.0,58.0
1980-12-07,58.0,36.0,0.0,54.0
1980-12-08,54.0,41.0,0.0,53.0
1980-12-09,53.0,35.0,0.0,54.0
1980-12-10,54.0,43.0,0.0,59.0
1980-12-11,59.0,34.0,0.0,54.0
1980-12-12,54.0,40.0,0.0,57.0
1980-12-13,57.0,33.0,0.0,58.0
1980-12-14,58.0,36.0,0.0,65.0
1980-12-15,65.0,40.0,0.0,64.0
1980-12-16,64.0,40.0,0.0,64.0
1980-12-17,64.0,42.0,0.0,57.0
1980-12-18,57.0,49.0,0.0,56.0
1980-12-19,56.0,51.0,0.0,61.0
1980-12-20,61.0,48.0,0.0,57.0
1980-12-21,57.0,50.0,0.56,58.0
1980-12-22,58.0,47.0,0.0,56.0
1980-12-23,56.0,48.0,0.0,58.0
1980-12-24,58.0,47.0,0.0,62.0
1980-12-25,62.0,49.0,0.0,60.0
1980-12-26,60.0,46.0,0.0,55.0
1980-12-27,55.0,46.0,0.0,62.0
1980-12-28,62.0,43.0,0.0,58.0
1980-12-29,58.0,44.0,0.0,57.0
1980-12-30,57.0,45.0,0.0,60.0
1980-12-31,60.0,42.0,0.0,67.0
1983-07-01,67.0,58.0,0.0,68.0
1983-07-02,68.0,59.0,0.0,76.0
1983-07-03,76.0,56.0,0.0,75.0
1983-07-04,75.0,58.0,0.0,70.0
1983-07-05,70.0,57.0,0.0,67.0
1983-07-06,67.0,57.0,0.0,67.0
1983-07-07,67.0,57.0,0.0,70.0
1983-07-08,70.0,57.0,0.0,76.0
1983-07-09,76.0,57.0,0.0,85.0
1983-07-10,85.0,60.0,0.0,85.0
1983-07-11,85.0,60.0,0.0,83.0
1983-07-12,83.0,58.0,0.0,82.0
1983-07-13,82.0,62.0,0.0,70.0
1983-07-14,70.0,59.0,0.0,73.0
1983-07-15,73.0,58.0,0.0,66.0
1983-07-16,66.0,58.0,0.0,67.0
1983-07-17,67.0,58.0,0.0,68.0
1983-07-18,68.0,57.0,0.0,70.0
1983-07-19,70.0,59.0,0.0,76.0
1983-07-20,76.0,56.0,0.0,71.0
1983-07-21,71.0,60.0,0.0,68.0
1983-07-22,68.0,60.0,0.0,68.0
1983-07-23,68.0,60.0,0.0,66.0
1983-07-24,66.0,58.0,0.0,68.0
1983-07-25,68.0,58.0,0.0,70.0
1983-07-26,70.0,57.0,0.0,70.0
1983-07-27,70.0,59.0,0.0,67.0
1983-07-28,67.0,58.0,0.0,72.0
1983-07-29,72.0,58.0,0.0,68.0
1983-07-30,68.0,59.0,0.0,70.0
1983-07-31,70.0,61.0,0.0,71.0
1983-08-01,71.0,58.0,0.0,70.0
1983-08-02,70.0,60.0,0.0,72.0
1983-08-03,72.0,61.0,0.0,70.0
1983-08-04,70.0,60.0,0.0,76.0
1983-08-05,76.0,58.0,0.0,88.0
1983-08-06,88.0,59.0,0.0,82.0
1983-08-07,82.0,65.0,0.0,73.0
1983-08-08,73.0,60.0,0.0,69.0
1983-08-09,69.0,60.0,0.0,71.0
1983-08-10,71.0,60.0,0.0,75.0
1983-08-11,75.0,57.0,0.0,74.0
1983-08-12,74.0,61.0,0.0,72.0
1983-08-13,72.0,59.0,0.0,72.0
1983-08-14,72.0,57.0,0.0,81.0
1983-08-15,81.0,62.0,0.0,74.0
1983-08-16,74.0,61.0,0.0,69.0
1983-08-17,69.0,61.0,0.0,70.0
1983-08-18,70.0,62.0,0.0,69.0
1983-08-19,69.0,63.0,0.02,75.0
1983-08-20,75.0,59.0,0.0,74.0
1983-08-21,74.0,63.0,0.0,73.0
1983-08-22,73.0,62.0,0.0,72.0
1983-08-23,72.0,60.0,0.0,74.0
1983-08-24,74.0,62.0,0.0,70.0
1983-08-25,70.0,62.0,0.0,75.0
1983-08-26,75.0,61.0,0.0,74.0
1983-08-27,74.0,57.0,0.0,74.0
1983-08-28,74.0,61.0,0.0,74.0
1983-08-29,74.0,63.0,0.0,75.0
1983-08-30,75.0,63.0,0.0,74.0
1983-08-31,74.0,62.0,0.0,74.0
1983-09-01,74.0,62.0,0.0,78.0
1983-09-02,78.0,58.0,0.0,81.0
1983-09-03,81.0,61.0,0.0,79.0
1983-09-04,79.0,61.0,0.0,81.0
1983-09-05,81.0,62.0,0.0,76.0
1983-09-06,76.0,63.0,0.0,72.0
1983-09-07,72.0,62.0,0.0,71.0
1983-09-08,71.0,62.0,0.0,77.0
1983-09-09,77.0,55.0,0.0,81.0
1983-09-10,81.0,57.0,0.0,92.0
1983-09-11,92.0,58.0,0.0,94.0
1983-09-12,94.0,64.0,0.0,78.0
1983-09-13,78.0,60.0,0.0,81.0
1983-09-14,81.0,59.0,0.0,73.0
1983-09-15,73.0,60.0,0.0,70.0
1983-09-16,70.0,59.0,0.0,72.0
1983-09-17,72.0,57.0,0.0,71.0
1983-09-18,71.0,59.0,0.0,90.0
1983-09-19,90.0,58.0,0.0,85.0
1983-09-20,85.0,68.0,0.0,82.0
1983-09-21,82.0,67.0,0.03,72.0
1983-09-22,72.0,65.0,0.0,74.0
1983-09-23,74.0,63.0,0.0,76.0
1983-09-24,76.0,62.0,0.0,71.0
1983-09-25,71.0,62.0,0.0,67.0
1983-09-26,67.0,63.0,0.0,70.0
1983-09-27,70.0,61.0,0.0,70.0
1983-09-28,70.0,59.0,0.0,68.0
1983-09-29,68.0,61.0,0.0,68.0
1983-09-30,68.0,60.0,0.46,72.0
1983-10-01,72.0,59.0,0.27,69.0
1983-10-02,69.0,60.0,0.0,75.0
1983-10-03,75.0,54.0,0.0,80.0
1983-10-04,80.0,58.0,0.0,76.0
1983-10-05,76.0,58.0,0.0,74.0
1983-10-06,74.0,60.0,0.0,69.0
1983-10-07,69.0,58.0,0.0,70.0
1983-10-08,70.0,59.0,0.0,73.0
1983-10-09,73.0,61.0,0.0,74.0
1983-10-10,74.0,58.0,0.0,75.0
1983-10-11,75.0,59.0,0.0,75.0
1983-10-12,75.0,59.0,0.0,70.0
1983-10-13,70.0,58.0,0.0,70.0
1983-10-14,70.0,54.0,0.0,69.0
1983-10-15,69.0,54.0,0.0,65.0
1983-10-16,65.0,54.0,0.0,68.0
1983-10-17,68.0,54.0,0.0,67.0
1983-10-18,67.0,56.0,0.0,69.0
1983-10-19,69.0,52.0,0.0,73.0
1983-10-20,73.0,52.0,0.0,70.0
1983-10-21,70.0,50.0,0.0,70.0
1983-10-22,70.0,50.0,0.0,69.0
1983-10-23,69.0,60.0,0.0,73.0
1983-10-24,73.0,58.0,0.0,75.0
1983-10-25,75.0,53.0,0.0,79.0
1983-10-26,79.0,53.0,0.0,82.0
1983-10-27,82.0,56.0,0.0,74.0
1983-10-28,74.0,56.0,0.0,67.0
1983-10-29,67.0,57.0,,70.0
1983-10-30,70.0,63.0,,69.0
1983-10-31,69.0,61.0,,69.0
1983-11-01,69.0,60.0,0.26,68.0
1983-11-02,68.0,56.0,0.06,68.0
1983-11-03,68.0,56.0,0.0,67.0
1983-11-04,67.0,55.0,0.0,66.0
1983-11-05,66.0,51.0,0.0,69.0
1983-11-06,69.0,53.0,0.0,63.0
1983-11-07,63.0,50.0,0.0,61.0
1983-11-08,61.0,46.0,0.0,60.0
1983-11-09,60.0,52.0,0.05,62.0
1983-11-10,62.0,60.0,0.24,67.0
1983-11-11,67.0,55.0,1.06,63.0
1983-11-12,63.0,55.0,,60.0
1983-11-13,60.0,50.0,,61.0
1983-11-14,61.0,45.0,,60.0
1983-11-15,60.0,45.0,0.0,61.0
1983-11-16,61.0,56.0,0.3,62.0
1983-11-17,62.0,55.0,0.98,62.0
1983-11-18,62.0,50.0,0.22,61.0
1983-11-19,61.0,53.0,,58.0
1983-11-20,58.0,46.0,,59.0
1983-11-21,59.0,41.0,,51.0
1983-11-22,51.0,43.0,0.0,55.0
1983-11-23,55.0,48.0,0.11,58.0
1983-11-24,58.0,48.0,0.36,58.0
1983-11-25,58.0,43.0,0.7,63.0
1983-11-26,63.0,46.0,0.0,58.0
1983-11-27,58.0,43.0,0.0,58.0
1983-11-28,58.0,44.0,0.0,55.0
1983-11-29,55.0,44.0,0.0,58.0
1983-11-30,58.0,50.0,0.02,58.0
1983-12-01,58.0,51.0,0.06,60.0
1983-12-02,60.0,51.0,0.0,58.0
1983-12-03,58.0,54.0,,57.0
1983-12-04,57.0,45.0,,55.0
1983-12-05,55.0,42.0,,60.0
1983-12-06,60.0,49.0,0.05,58.0
1983-12-07,58.0,47.0,0.01,62.0
1983-12-08,62.0,55.0,0.13,58.0
1983-12-09,58.0,55.0,0.52,59.0
1983-12-10,59.0,55.0,,59.0
1983-12-11,59.0,51.0,,56.0
1983-12-12,56.0,48.0,,57.0
1983-12-13,57.0,51.0,0.01,62.0
1983-12-14,62.0,55.0,0.0,60.0
1983-12-15,60.0,55.0,0.0,58.0
1983-12-16,58.0,52.0,0.0,61.0
1983-12-17,61.0,51.0,,56.0
1983-12-18,56.0,50.0,,57.0
1983-12-19,57.0,49.0,,56.0
1983-12-20,56.0,43.0,0.0,50.0
1983-12-21,50.0,43.0,0.0,49.0
1983-12-22,49.0,44.0,0.22,54.0
1983-12-23,54.0,43.0,0.28,58.0
1983-12-24,58.0,49.0,,58.0
1983-12-25,58.0,53.0,,57.0
1983-12-26,57.0,53.0,,59.0
1983-12-27,59.0,49.0,0.35,58.0
1983-12-28,58.0,49.0,0.01,60.0
1983-12-29,60.0,53.0,0.0,61.0
1983-12-30,61.0,54.0,0.35,60.0
1983-12-31,60.0,48.0,0.0,58.0
1984-01-01,58.0,42.0,0.0,65.0
1984-01-02,65.0,45.0,0.0,58.0
1984-01-03,58.0,43.0,0.0,58.0
1984-01-04,58.0,46.0,0.0,55.0
1984-01-05,55.0,45.0,0.0,55.0
1984-01-06,55.0,43.0,0.0,54.0
1984-01-07,54.0,49.0,0.0,53.0
1984-01-08,53.0,48.0,0.0,51.0
1984-01-09,51.0,44.0,0.0,52.0
1984-01-10,52.0,46.0,0.0,59.0
1984-01-11,59.0,44.0,0.0,58.0
1984-01-12,58.0,44.0,0.0,56.0
1984-01-13,56.0,41.0,0.0,54.0
1984-01-14,54.0,40.0,0.0,55.0
1984-01-15,55.0,46.0,0.11,53.0
1984-01-16,53.0,45.0,0.01,53.0
1984-01-17,53.0,40.0,0.0,52.0
1984-01-18,52.0,39.0,0.0,55.0
1984-01-19,55.0,44.0,0.0,54.0
1984-01-20,54.0,42.0,0.0,54.0
1984-01-21,54.0,46.0,0.14,54.0
1984-01-22,54.0,46.0,0.0,58.0
1984-01-23,58.0,42.0,0.0,63.0
1984-01-24,63.0,45.0,0.0,64.0
1984-01-25,64.0,47.0,0.0,70.0
1984-01-26,70.0,48.0,0.0,71.0
1984-01-27,71.0,55.0,0.0,65.0
1984-01-28,65.0,50.0,0.0,61.0
1984-01-29,61.0,45.0,0.0,63.0
1984-01-30,63.0,47.0,0.0,58.0
1984-01-31,58.0,48.0,0.0,57.0
1984-02-01,57.0,47.0,0.0,60.0
1984-02-02,60.0,47.0,0.0,63.0
1984-02-03,63.0,48.0,0.0,62.0
1984-02-04,62.0,44.0,0.0,61.0
1984-02-05,61.0,46.0,0.0,60.0
1984-02-06,60.0,48.0,0.0,61.0
1984-02-07,61.0,46.0,0.0,59.0
1984-02-08,59.0,50.0,0.0,57.0
1984-02-09,57.0,47.0,0.26,55.0
1984-02-10,55.0,42.0,0.0,53.0
1984-02-11,53.0,43.0,0.0,55.0
1984-02-12,55.0,50.0,0.0,58.0
1984-02-13,58.0,50.0,0.8,55.0
1984-02-14,55.0,42.0,0.0,58.0
1984-02-15,58.0,51.0,0.87,56.0
1984-02-16,56.0,46.0,0.1,57.0
1984-02-17,57.0,40.0,0.0,58.0
1984-02-18,58.0,45.0,0.0,62.0
1984-02-19,62.0,48.0,0.0,60.0
1984-02-20,60.0,50.0,0.0,56.0
1984-02-21,56.0,47.0,0.16,59.0
1984-02-22,59.0,44.0,0.0,57.0
1984-02-23,57.0,42.0,0.0,57.0
1984-02-24,57.0,48.0,0.01,60.0
1984-02-25,60.0,46.0,0.0,65.0
1984-02-26,65.0,43.0,0.0,65.0
1984-02-27,65.0,45.0,0.0,64.0
1984-02-28,64.0,46.0,0.0,59.0
1984-02-29,59.0,49.0,0.0,62.0
1984-03-01,62.0,50.0,0.0,62.0
1984-03-02,62.0,52.0,0.0,65.0
1984-03-03,65.0,48.0,0.0,77.0
1984-03-04,77.0,46.0,0.0,69.0
1984-03-05,69.0,52.0,0.0,65.0
1984-03-06,65.0,48.0,0.0,64.0
1984-03-07,64.0,50.0,0.0,60.0
1984-03-08,60.0,49.0,0.0,61.0
1984-03-09,61.0,52.0,0.0,63.0
1984-03-10,63.0,54.0,0.0,61.0
1984-03-11,61.0,52.0,0.0,63.0
1984-03-12,63.0,55.0,0.0,62.0
1984-03-13,62.0,57.0,1.05,61.0
1984-03-14,61.0,55.0,0.18,62.0
1984-03-15,62.0,54.0,0.0,63.0
1984-03-16,63.0,49.0,0.37,60.0
1984-03-17,60.0,46.0,0.0,54.0
1984-03-18,54.0,47.0,0.0,70.0
1984-03-19,70.0,51.0,0.0,65.0
1984-03-20,65.0,55.0,0.0,63.0
1984-03-21,63.0,49.0,0.0,67.0
1984-03-22,67.0,50.0,0.0,67.0
1984-03-23,67.0,53.0,0.0,62.0
1984-03-24,62.0,53.0,0.0,63.0
1984-03-25,63.0,51.0,0.0,61.0
1984-03-26,61.0,53.0,0.0,70.0
1984-03-27,70.0,49.0,0.0,67.0
1984-03-28,67.0,54.0,0.0,67.0
1984-03-29,67.0,48.0,0.0,64.0
1984-03-30,64.0,49.0,0.02,56.0
1984-03-31,56.0,48.0,0.12,60.0
1984-04-01,60.0,45.0,0.0,60.0
1984-04-02,60.0,48.0,0.0,63.0
1984-04-03,63.0,50.0,0.0,60.0
1984-04-04,60.0,51.0,0.0,61.0
1984-04-05,61.0,51.0,0.0,61.0
1984-04-06,61.0,47.0,0.0,61.0
1984-04-07,61.0,49.0,0.0,59.0
1984-04-08,59.0,49.0,0.0,59.0
1984-04-09,59.0,45.0,0.09,62.0
1984-04-10,62.0,50.0,0.3,62.0
1984-04-11,62.0,46.0,0.0,65.0
1984-04-12,65.0,47.0,0.0,74.0
1984-04-13,74.0,50.0,0.0,76.0
1984-04-14,76.0,52.0,0.0,66.0
1984-04-15,66.0,53.0,0.0,61.0
1984-04-16,61.0,51.0,0.0,58.0
1984-04-17,58.0,50.0,0.0,61.0
1984-04-18,61.0,48.0,0.29,60.0
1984-04-19,60.0,50.0,0.08,62.0
1984-04-20,62.0,46.0,0.0,66.0
1984-04-21,66.0,50.0,0.0,68.0
1984-04-22,68.0,53.0,0.0,63.0
1984-04-23,63.0,53.0,0.0,66.0
1984-04-24,66.0,51.0,0.0,61.0
1984-04-25,61.0,48.0,0.0,60.0
1984-04-26,60.0,46.0,0.0,65.0
1984-04-27,65.0,45.0,0.0,65.0
1984-04-28,65.0,46.0,0.0,59.0
1984-04-29,59.0,51.0,0.0,62.0
1984-04-30,62.0,51.0,0.0,61.0
1984-05-01,61.0,51.0,0.04,65.0
1984-05-02,65.0,55.0,0.0,65.0
1984-05-03,65.0,53.0,0.0,63.0
1984-05-04,63.0,53.0,0.0,65.0
1984-05-05,65.0,49.0,0.0,69.0
1984-05-06,69.0,48.0,0.0,78.0
1984-05-07,78.0,52.0,0.0,76.0
1984-05-08,76.0,56.0,0.0,65.0
1984-05-09,65.0,54.0,0.0,64.0
1984-05-10,64.0,52.0,0.0,70.0
1984-05-11,70.0,57.0,0.0,73.0
1984-05-12,73.0,56.0,0.0,66.0
1984-05-13,66.0,54.0,0.0,61.0
1984-05-14,61.0,53.0,0.0,63.0
1984-05-15,63.0,49.0,0.0,65.0
1984-05-16,65.0,50.0,0.0,65.0
1984-05-17,65.0,52.0,0.0,67.0
1984-05-18,67.0,53.0,0.0,66.0
1984-05-19,66.0,52.0,0.0,65.0
1984-05-20,65.0,53.0,0.0,66.0
1984-05-21,66.0,49.0,0.0,74.0
1984-05-22,74.0,54.0,0.0,67.0
1984-05-23,67.0,55.0,0.0,67.0
1984-05-24,67.0,52.0,0.0,75.0
1984-05-25,75.0,54.0,0.0,74.0
1984-05-26,74.0,58.0,0.0,89.0
1984-05-27,89.0,58.0,0.0,81.0
1984-05-28,81.0,61.0,0.0,77.0
1984-05-29,77.0,55.0,0.0,68.0
1984-05-30,68.0,53.0,0.0,72.0
1984-05-31,72.0,52.0,0.0,79.0
1984-06-01,79.0,53.0,0.0,63.0
1984-06-02,63.0,53.0,0.0,66.0
1984-06-03,66.0,53.0,0.0,61.0
1984-06-04,61.0,55.0,0.04,63.0
1984-06-05,63.0,53.0,0.0,62.0
1984-06-06,62.0,54.0,0.32,68.0
1984-06-07,68.0,52.0,0.0,70.0
1984-06-08,70.0,53.0,0.0,69.0
1984-06-09,69.0,55.0,0.0,78.0
1984-06-10,78.0,53.0,0.0,67.0
1984-06-11,67.0,55.0,0.0,61.0
1984-06-12,61.0,55.0,0.0,65.0
1984-06-13,65.0,54.0,0.0,66.0
1984-06-14,66.0,55.0,0.0,70.0
1984-06-15,70.0,54.0,0.0,70.0
1984-06-16,70.0,53.0,0.0,75.0
1984-06-17,75.0,54.0,0.0,68.0
1984-06-18,68.0,55.0,0.0,58.0
1984-06-19,58.0,53.0,0.0,65.0
1984-06-20,65.0,54.0,0.0,73.0
1984-06-21,73.0,54.0,0.0,77.0
1984-06-22,77.0,55.0,0.0,70.0
1984-06-23,70.0,53.0,0.0,68.0
1984-06-24,68.0,54.0,0.0,65.0
1984-06-25,65.0,52.0,0.0,71.0
1984-06-26,71.0,55.0,0.0,74.0
1984-06-27,74.0,57.0,0.0,63.0
1984-06-28,63.0,56.0,0.0,68.0
1984-06-29,68.0,56.0,0.0,79.0
1984-06-30,79.0,56.0,0.0,90.0
1984-07-01,90.0,57.0,0.0,82.0
1984-07-02,82.0,63.0,0.0,80.0
1984-07-03,80.0,59.0,0.0,72.0
1984-07-04,72.0,57.0,0.0,69.0
1984-07-05,69.0,58.0,0.0,69.0
1984-07-06,69.0,58.0,0.0,68.0
1984-07-07,68.0,56.0,0.0,66.0
1984-07-08,66.0,55.0,0.0,71.0
1984-07-09,71.0,56.0,0.0,71.0
1984-07-10,71.0,55.0,0.0,71.0
1984-07-11,71.0,55.0,0.0,77.0
1984-07-12,77.0,57.0,0.0,84.0
1984-07-13,84.0,60.0,0.0,80.0
1984-07-14,80.0,64.0,0.0,79.0
1984-07-15,79.0,62.0,0.0,76.0
1984-07-16,76.0,64.0,0.0,73.0
1984-07-17,73.0,60.0,0.0,72.0
1984-07-18,72.0,60.0,0.0,73.0
1984-07-19,73.0,60.0,0.0,68.0
1984-07-20,68.0,59.0,0.0,65.0
1984-07-21,65.0,57.0,0.0,66.0
1984-07-22,66.0,55.0,0.0,72.0
1984-07-23,72.0,57.0,0.0,70.0
1984-07-24,70.0,59.0,0.0,71.0
1984-07-25,71.0,57.0,0.0,74.0
1984-07-26,74.0,56.0,0.0,71.0
1984-07-27,71.0,55.0,0.0,63.0
1984-07-28,63.0,59.0,0.0,70.0
1984-07-29,70.0,57.0,0.0,70.0
1984-07-30,70.0,56.0,0.0,67.0
1984-07-31,67.0,56.0,0.0,67.0
1984-08-01,67.0,57.0,0.0,65.0
1984-08-02,65.0,58.0,0.0,72.0
1984-08-03,72.0,57.0,0.0,74.0
1984-08-04,74.0,59.0,0.0,74.0
1984-08-05,74.0,57.0,0.0,76.0
1984-08-06,76.0,59.0,0.0,88.0
1984-08-07,88.0,60.0,0.0,79.0
1984-08-08,79.0,59.0,0.0,73.0
1984-08-09,73.0,55.0,0.0,71.0
1984-08-10,71.0,58.0,0.0,69.0
1984-08-11,69.0,60.0,0.0,72.0
1984-08-12,72.0,57.0,0.0,70.0
1984-08-13,70.0,60.0,0.0,71.0
1984-08-14,71.0,58.0,0.0,66.0
1984-08-15,66.0,59.0,0.0,74.0
1984-08-16,74.0,59.0,0.0,78.0
1984-08-17,78.0,61.0,0.0,74.0
1984-08-18,74.0,59.0,0.0,68.0
1984-08-19,68.0,60.0,0.0,73.0
1984-08-20,73.0,60.0,0.0,69.0
1984-08-21,69.0,58.0,0.0,68.0
1984-08-22,68.0,58.0,0.0,68.0
1984-08-23,68.0,60.0,0.0,68.0
1984-08-24,68.0,60.0,0.0,68.0
1984-08-25,68.0,60.0,0.0,69.0
1984-08-26,69.0,60.0,0.0,70.0
1984-08-27,70.0,60.0,0.0,72.0
1984-08-28,72.0,59.0,0.0,72.0
1984-08-29,72.0,60.0,0.0,70.0
1984-08-30,70.0,61.0,0.06,77.0
1984-08-31,77.0,57.0,0.0,84.0
1984-09-01,84.0,50.0,0.0,82.0
1984-09-02,82.0,60.0,0.0,75.0
1984-09-03,75.0,58.0,0.0,84.0
1984-09-04,84.0,58.0,0.0,72.0
1984-09-05,72.0,62.0,0.0,77.0
1984-09-06,77.0,61.0,0.0,86.0
1984-09-07,86.0,58.0,0.0,89.0
1984-09-08,89.0,66.0,0.0,91.0
1984-09-09,91.0,63.0,0.0,91.0
1984-09-10,91.0,60.0,0.0,71.0
1984-09-11,71.0,60.0,0.0,76.0
1984-09-12,76.0,57.0,0.0,80.0
1984-09-13,80.0,56.0,0.0,75.0
1984-09-14,75.0,61.0,0.0,71.0
1984-09-15,71.0,60.0,0.0,79.0
1984-09-16,79.0,56.0,0.0,89.0
1984-09-17,89.0,65.0,0.0,86.0
1984-09-18,86.0,68.0,0.0,78.0
1984-09-19,78.0,61.0,0.03,67.0
1984-09-20,67.0,61.0,0.0,76.0
1984-09-21,76.0,59.0,0.0,73.0
1984-09-22,73.0,59.0,0.0,71.0
1984-09-23,71.0,55.0,0.0,75.0
1984-09-24,75.0,54.0,0.0,79.0
1984-09-25,79.0,56.0,0.0,84.0
1984-09-26,84.0,58.0,0.0,86.0
1984-09-27,86.0,60.0,0.0,81.0
1984-09-28,81.0,62.0,0.0,79.0
1984-09-29,79.0,59.0,0.0,70.0
1984-09-30,70.0,60.0,0.05,72.0
1984-10-01,72.0,56.0,0.0,69.0
1984-10-02,69.0,55.0,0.0,64.0
1984-10-03,64.0,61.0,0.0,69.0
1984-10-04,69.0,61.0,0.0,70.0
1984-10-05,70.0,61.0,0.0,76.0
1984-10-06,76.0,60.0,0.0,79.0
1984-10-07,79.0,60.0,0.0,73.0
1984-10-08,73.0,60.0,0.0,68.0
1984-10-09,68.0,60.0,0.0,71.0
1984-10-10,71.0,60.0,1.0,67.0
1984-10-11,67.0,55.0,0.05,69.0
1984-10-12,69.0,55.0,0.0,70.0
1984-10-13,70.0,61.0,0.02,68.0
1984-10-14,68.0,54.0,0.0,70.0
1984-10-15,70.0,54.0,0.0,62.0
1984-10-16,62.0,52.0,1.6,61.0
1984-10-17,61.0,47.0,0.0,60.0
1984-10-18,60.0,46.0,0.01,62.0
1984-10-19,62.0,54.0,0.0,63.0
1984-10-20,63.0,55.0,0.0,63.0
1984-10-21,63.0,52.0,0.0,65.0
1984-10-22,65.0,50.0,0.0,76.0
1984-10-23,76.0,54.0,0.0,70.0
1984-10-24,70.0,49.0,0.0,76.0
1984-10-25,76.0,56.0,0.0,64.0
1984-10-26,64.0,52.0,0.0,62.0
1984-10-27,62.0,47.0,0.0,63.0
1984-10-28,63.0,49.0,0.11,63.0
1984-10-29,63.0,54.0,0.25,58.0
1984-10-30,58.0,54.0,0.0,63.0
1984-10-31,63.0,48.0,0.0,67.0
1984-11-01,67.0,47.0,0.0,62.0
1984-11-02,62.0,55.0,0.13,64.0
1984-11-03,64.0,49.0,0.0,73.0
1984-11-04,73.0,47.0,0.0,63.0
1984-11-05,63.0,50.0,0.05,62.0
1984-11-06,62.0,57.0,0.14,59.0
1984-11-07,59.0,52.0,1.08,61.0
1984-11-08,61.0,51.0,0.13,61.0
1984-11-09,61.0,49.0,0.0,60.0
1984-11-10,60.0,54.0,0.55,63.0
1984-11-11,63.0,58.0,0.01,60.0
1984-11-12,60.0,54.0,1.5,63.0
1984-11-13,63.0,51.0,0.23,61.0
1984-11-14,61.0,49.0,0.0,58.0
1984-11-15,58.0,52.0,0.11,62.0
1984-11-16,62.0,55.0,0.39,59.0
1984-11-17,59.0,47.0,0.3,61.0
1984-11-18,61.0,51.0,0.0,60.0
1984-11-19,60.0,48.0,0.0,56.0
1984-11-20,56.0,49.0,0.16,57.0
1984-11-21,57.0,46.0,0.0,61.0
1984-11-22,61.0,46.0,0.0,55.0
1984-11-23,55.0,48.0,0.18,58.0
1984-11-24,58.0,50.0,0.26,55.0
1984-11-25,55.0,46.0,0.0,55.0
1984-11-26,55.0,43.0,0.0,57.0
1984-11-27,57.0,54.0,0.74,60.0
1984-11-28,60.0,50.0,0.0,55.0
1984-11-29,55.0,44.0,0.0,59.0
1984-11-30,59.0,47.0,0.0,60.0
1984-12-01,60.0,50.0,0.0,55.0
1984-12-02,55.0,7.0,0.34,56.0
1984-12-03,56.0,46.0,0.0,54.0
1984-12-04,54.0,44.0,0.03,56.0
1984-12-05,56.0,50.0,0.07,61.0
1984-12-06,61.0,50.0,0.0,61.0
1984-12-07,61.0,44.0,0.0,60.0
1984-12-08,60.0,47.0,0.0,64.0
1984-12-09,64.0,54.0,0.3,59.0
1984-12-10,59.0,52.0,0.19,57.0
1984-12-11,57.0,51.0,0.0,60.0
1984-12-12,60.0,49.0,0.0,60.0
1984-12-13,60.0,45.0,0.0,60.0
1984-12-14,60.0,44.0,0.0,53.0
1984-12-15,53.0,46.0,0.45,51.0
1984-12-16,51.0,41.0,0.0,52.0
1984-12-17,52.0,39.0,0.0,55.0
1984-12-18,55.0,43.0,0.01,56.0
1984-12-19,56.0,44.0,0.0,53.0
1984-12-20,53.0,41.0,0.0,55.0
1984-12-21,55.0,35.0,0.0,54.0
1984-12-22,54.0,38.0,0.0,52.0
1984-12-23,52.0,36.0,0.0,51.0
1984-12-24,51.0,38.0,0.0,46.0
1984-12-25,46.0,36.0,0.0,48.0
1984-12-26,48.0,42.0,0.14,46.0
1984-12-27,46.0,36.0,0.0,54.0
1984-12-28,54.0,39.0,0.0,46.0
1984-12-29,46.0,38.0,0.0,50.0
1984-12-30,50.0,42.0,0.0,54.0
1984-12-31,54.0,38.0,0.0,58.0
1985-01-01,58.0,40.0,0.0,51.0
1985-01-02,51.0,40.0,0.0,53.0
1985-01-03,53.0,41.0,0.0,52.0
1985-01-04,52.0,39.0,0.0,52.0
1985-01-05,52.0,46.0,0.0,54.0
1985-01-06,54.0,48.0,0.0,54.0
1985-01-07,54.0,49.0,0.29,53.0
1985-01-08,53.0,43.0,0.0,55.0
1985-01-09,55.0,48.0,0.0,55.0
1985-01-10,55.0,42.0,0.0,53.0
1985-01-11,53.0,42.0,0.0,55.0
1985-01-12,55.0,43.0,0.0,52.0
1985-01-13,52.0,38.0,0.0,51.0
1985-01-14,51.0,39.0,0.0,51.0
1985-01-15,51.0,38.0,0.0,60.0
1985-01-16,60.0,44.0,0.0,56.0
1985-01-17,56.0,42.0,0.0,50.0
